Input_pH,Input_pe,U_initial,Carbonate,NaCl,Ca,Hfo_s,Hfo_w,Output_pH,Output_pe,U_ads,U_diss,HFO_gL,Ads_%,Kd_L_g,logKd,U_surface_total,Hfo_sOUO2+,(Hfo_sO)2UO2,(Hfo_sO)2UO2CO3-2,Hfo_wOUO2+,(Hfo_wO)2UO2,(Hfo_wO)2UO2CO3-2,UO2+2,UO2OH+,UO2(OH)2,UO2CO3,UO2(CO3)2-2,UO2(CO3)3-4,UO2Cl+,CaUO2(CO3)3-2,Ca2UO2(CO3)3,SI_Na2U2O7,SI_UO2CO3,SI_beta_UO2OH2,Dominant_aq_species,Dominant_surface_species
11.0,9.8,5.179474679231213e-08,7.196856730011514e-05,1.0,0.0,3.1622776601683795e-05,0.0012649110640673,11.0,9.608343739333264,5.1276134554823295e-08,5.186121202564945e-10,0.2593067681338071,98.99871653090923,381.2929399051762,2.5812587638663524,5.1276134554823295e-08,9.264976477338097e-16,5.063156911456854e-08,2.847105944359306e-23,3.2381488501470344e-17,6.445644813755929e-10,1.1461688769295342e-25,1.0191480096228628e-22,5.541417018435548e-17,5.425309401107312e-13,2.5330257517847505e-18,5.226389146922474e-17,3.149082109854833e-17,8.700119511956328e-23,0.0,0.0,-1.0259968699688358,-12.68178049801248,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.0001930697728883,0.0039810717055349,0.001,0.001,0.04,11.0,9.601073990529088,5.177568198126413e-08,1.906469611430881e-11,8.2,99.96319161260806,331.19371642917304,2.5200820885415145,5.177568198126413e-08,9.326960401423948e-16,5.112881473611964e-08,5.115843272685694e-22,3.2497093683255906e-17,6.46866279950844e-10,2.0467557480880214e-24,3.2343316161492743e-24,1.8184761822631977e-18,2.2854852784270942e-14,1.7757580495375077e-18,5.251550645808563e-16,5.630397597873197e-15,1.744114949976821e-26,8.004181857553308e-13,5.69432919377258e-14,-8.447917587838482,-12.929963947875766,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.0001930697728883,0.0630957344480193,0.0,3.1622776601683795e-05,0.0012649110640673,11.0,9.601506453812954,5.122509161526803e-08,5.696550599563657e-10,0.2593067681338071,98.90016804343436,346.7823074894047,2.5400569320690853,5.122509161526803e-08,9.255724783732609e-16,5.0581171874068624e-08,4.361161694892049e-22,3.234905002955254e-17,6.439187832774433e-10,1.755676094376363e-24,1.0181270671223505e-22,5.712946117351142e-17,7.072305850714328e-13,4.7539876251675284e-17,1.2275200298178588e-14,1.1340752939298313e-13,7.493677159396335e-24,0.0,0.0,-3.1734593431935565,-11.496584714611224,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.0001930697728883,0.2511886431509579,0.001,5.623413251903491e-06,0.0002249365300761,11.0,9.602889905580303,4.8719187224163945e-08,3.075559460480453e-09,0.0461119886656086,94.06202412673116,343.5279314290447,2.53596205426993,4.8719187224163945e-08,8.924272874551526e-16,4.8089549488616224e-08,1.7685299757020135e-22,3.1631700356503676e-17,6.296368114885534e-10,7.322372658335012e-25,5.598413583594376e-22,3.1214488297770413e-16,3.679104859626653e-12,1.0683693020078217e-16,1.2279718534070731e-14,4.838938796248224e-14,1.4102056654715551e-22,3.1343415375190387e-12,9.60809331457272e-14,-0.6110932484947682,-11.12637330437584,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.0013894954943731,0.0630957344480193,0.0,5.623413251903491e-06,0.0002249365300761,11.0,9.601509752655527,4.8449371888110923e-08,3.3453748042588443e-09,0.0461119886656086,93.5410922701957,314.07221473056126,2.497029517032221,4.8449371888110923e-08,8.874015982679178e-16,4.7823340209971963e-08,2.955466593134277e-21,3.145053846181555e-17,6.260307592838459e-10,1.2234375926109485e-23,5.566350024812514e-22,3.1233601081486313e-16,3.865025175695405e-12,1.862238847553916e-15,3.4478059088359228e-12,2.2831211556545195e-10,4.087932185687273e-23,0.0,0.0,-1.7039314620920152,-9.903443339047088,-999.999,UO2(CO3)3-4,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.0013894954943731,0.0630957344480193,1e-05,0.0001778279410038,0.0071131176401556,11.0,9.601509782116148,5.16803010397252e-08,1.1444567777778376e-10,1.4581891162319167,99.77903984540008,309.67902209065176,2.490911786891032,5.16803010397252e-08,9.314062544367448e-16,5.103402362445605e-08,3.147755588824071e-21,3.246746688492065e-17,6.462764513922664e-10,1.2605483986441113e-23,1.81714044456051e-23,1.0196238432961024e-17,1.261737790284357e-13,6.067465677436007e-17,1.1211684844200225e-13,7.40989535525914e-12,1.3344875466105584e-24,5.277587226243084e-12,1.8558223695247683e-15,-4.676297017274152,-11.390470311941773,-999.999,UO2(CO3)3-4,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.0037275937203149,0.0039810717055349,1e-05,5.623413251903491e-06,0.0002249365300761,11.0,9.601083354625477,2.6170869467307337e-08,2.562387735433877e-08,0.0461119886656086,50.52803824343026,22.14927177194765,1.345359451975623,2.6170869467307337e-08,4.756609173419988e-16,2.5837953288890398e-08,8.351138600868525e-21,1.672497739850581e-17,3.3291568602266524e-10,3.402685740809353e-23,2.960103071889991e-22,1.6642216846958364e-16,2.089356021404692e-12,5.244346110282072e-15,5.015127738417282e-11,1.7368790710598198e-08,1.5597730380008452e-24,6.538121508357141e-09,1.2303631704998766e-12,-4.569368661273877,-9.459205583567554,-999.999,UO2(CO3)3-4,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.0037275937203149,0.0630957344480193,1e-05,0.001,0.04,11.0,9.60151628004317,5.173939470288224e-08,5.535206838729169e-11,8.2,99.89313184664876,113.9918067142716,2.0568736370675627,5.173939470288224e-08,9.32042289732846e-16,5.1092980909759575e-08,8.392931188563194e-21,3.2474313315753026e-17,6.464128285976318e-10,3.357858475353121e-23,3.23206435322604e-24,1.813503889872989e-18,2.2423917177725776e-14,2.872016413714867e-17,1.414441015891613e-13,2.4896440677175188e-11,2.3635587821939563e-25,1.2233847206089555e-11,2.965810092909315e-15,-6.187617953105949,-11.714967579563504,-999.999,UO2(CO3)3-4,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.0037275937203149,0.0630957344480193,0.01,0.001,0.04,11.0,9.601546413375004,5.0825469187352856e-08,9.692776306916315e-10,8.2,98.12861792944771,6.394687913363283,0.8058193540044245,5.0825469187352856e-08,9.155770679511402e-16,5.0190475921280034e-08,2.851140048253301e-21,3.1900572796527483e-17,6.349923185923051e-10,1.140684941471648e-23,3.1749617930353264e-24,1.7812165794095812e-18,2.1962604183739772e-14,9.730263928028317e-18,1.6616248426728693e-14,1.0114169166719797e-12,2.2848922040841298e-25,7.071990994640631e-10,2.4329997545124204e-10,-6.205361877571562,-12.183864259964729,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.01,0.001,0.001,0.0001778279410038,0.0071131176401556,11.0,9.6010853367147,8.553594215579371e-09,4.32411526010413e-08,1.4581891162319167,16.514404925807995,0.1356555383966759,-0.8675624706379995,8.553594215579371e-09,1.5408482670529115e-16,8.446730135556396e-09,6.275205685839386e-21,5.368600802925095e-18,1.0686392056324711e-10,2.510559101589767e-23,3.0047001143832604e-24,1.6892795018935571e-18,2.1172385658813745e-14,1.221541947123078e-16,2.689551262131396e-12,2.1410123507333653e-09,3.869445410600921e-27,4.069451486560317e-08,3.8602949037273054e-10,-9.81114448803261,-11.091259520122604,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.01,0.0039810717055349,0.0001,5.623413251903491e-06,0.0002249365300761,11.0,9.60110617370762,2.0497843393938667e-09,4.974496247740118e-08,0.0461119886656086,3.957513968768191,0.8936042193855159,-0.0488547892528766,2.0497843393938667e-09,3.694741993979669e-17,2.024143790225634e-09,1.5375248678236961e-21,1.2881213237643236e-18,2.5640510931147776e-11,6.158961130811846e-24,2.2798006710070497e-23,1.2816090984261148e-17,1.604727935645468e-13,9.468142633899277e-16,2.133332028792221e-11,1.7363578785720514e-08,1.1548671074570222e-25,3.220203209782328e-08,2.9779297025771065e-11,-6.862017966019714,-10.201522334580863,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.01,0.0039810717055349,0.01,0.001,0.04,11.0,9.601118543731996,2.584156880003876e-08,2.595317801686312e-08,8.2,49.892258193015074,0.121426779688614,-0.9156855225818727,2.584156880003876e-08,4.654912155256752e-16,2.55187459367297e-08,6.648072159205889e-21,1.6217863464011265e-17,3.2282238159330887e-10,2.659500239355016e-23,1.6141119593073755e-24,9.073349083241236e-19,1.1374793488657844e-14,2.3020353474473236e-17,1.776668688287425e-13,4.959556533022924e-11,8.313219802754091e-27,2.131892176107582e-08,4.575405210803379e-09,-9.109028044609468,-11.816229948107118,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
11.0,9.8,5.179474679231213e-08,0.01,0.2511886431509579,1e-05,0.0001778279410038,0.0071131176401556,11.0,9.602906301210114,5.132088439499082e-08,4.738624347396517e-10,1.4581891162319167,99.0851149456886,74.27249238117675,1.870827997892035,5.132088439499082e-08,9.249250798925557e-16,5.067910665171356e-08,1.0439540837534571e-20,3.2241413839187565e-17,6.417767861002934e-10,4.1805791555000186e-23,1.8044886931538729e-23,1.0060338991617046e-17,1.183462411595424e-13,1.9252627845080367e-16,1.2418211684382962e-12,2.7410155886313944e-10,4.5325927779640276e-24,9.949865052480768e-11,1.7061070584167838e-14,-3.612825302565504,-10.869793388092612,-999.999,UO2(CO3)3-4,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,1e-05,1.0,0.0,0.001,0.04,11.0,9.6083436571218,2.6818425308678904e-07,8.532269025541152e-11,8.2,99.96819376936668,383.314176100147,2.583554881055089,2.6818425308678904e-07,4.8331315552429394e-15,2.6483082340208293e-07,2.069172370956303e-23,1.684684674589856e-16,3.353424683106093e-09,8.285461366310749e-26,1.67671292726976e-23,9.116800484487993e-18,8.925862593353888e-14,5.790430602545144e-20,1.6600263914786052e-19,1.3897706397749038e-20,1.4313526367661118e-23,0.0,0.0,-2.593515754151248,-14.322713147340924,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,1e-05,1.0,0.0001,5.623413251903491e-06,0.0002249365300761,11.0,9.6083440021731,2.5124036671136815e-07,1.7029209311287192e-08,0.0461119886656086,93.6522013242918,319.9492398451577,2.5050810826831205,2.5124036671136815e-07,4.949686218242525e-15,2.474768637723241e-07,1.929817674205413e-23,1.8907590819158822e-16,3.763497800281938e-09,9.280542041059524e-26,3.3464993301317458e-21,1.8195910425769095e-15,1.7814060799043963e-11,1.1533961847021629e-17,3.300305128210762e-17,2.7576285717787852e-18,2.8567310449879774e-21,1.2291462842447041e-17,2.2083986206911166e-20,2.0067448691429703,-12.023427581680092,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,2.6826957952797277e-05,0.2511886431509579,0.0001,0.001,0.04,11.0,9.602886350135815,2.68177559722404e-07,9.201609019496749e-11,8.2,99.96569875506172,355.4224091097099,2.5507448062658007,2.68177559722404e-07,4.833010867228303e-15,2.648242138204357e-07,1.4501754870306005e-22,1.6846425840939575e-16,3.3533409004930292e-09,5.806849551578934e-25,1.6766710358639038e-23,9.348592164619037e-18,1.1023632636981454e-13,4.766404503678677e-19,8.154054282305449e-18,4.784498980424857e-18,4.2272875334030586e-24,3.1428676939892787e-17,9.77453030223906e-20,-3.6575444891190543,-13.4770892698399,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,2.6826957952797277e-05,1.0,1e-05,3.1622776601683795e-05,0.0012649110640673,11.0,9.6083437141377,2.655115792334111e-07,2.757996582370661e-09,0.2593067681338071,98.97192954213654,371.2580590213124,2.5696758898013563,2.655115792334111e-07,4.861039962264146e-15,2.620837896634133e-07,5.492348467634433e-23,1.722050426776349e-16,3.42778453675275e-09,2.271597798215882e-25,5.4198620562334985e-22,2.946943823391027e-16,2.8852047316751866e-12,5.020272736822183e-18,3.8603268791625556e-17,8.668461099098781e-18,4.626741782936365e-22,3.8625890967417335e-18,6.938029956058689e-22,0.4255325624690158,-12.384693842995812,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,7.196856730011514e-05,0.0158489319246111,1e-05,5.623413251903491e-06,0.0002249365300761,11.0,9.601157915932408,2.496026127279754e-07,1.8666963308047072e-08,0.0461119886656086,93.04171317790023,289.97569688494013,2.462361600826367,2.496026127279754e-07,4.914430178024535e-15,2.458682574990966e-07,1.3065148060955525e-21,1.876114976575271e-16,3.734350126835802e-09,6.27519038712402e-24,3.320579520101321e-21,1.866246925824395e-15,2.339222829072313e-11,9.65990878341817e-16,1.5206792846743946e-13,8.658636388906347e-13,6.806330445286948e-23,1.1057394116084396e-12,7.050230961161712e-16,-1.2632783485667574,-10.193374242560942,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,7.196856730011514e-05,0.0630957344480193,1e-05,5.623413251903491e-06,0.0002249365300761,11.0,9.60150615799836,2.496866723109908e-07,1.858290373422552e-08,0.0461119886656086,93.07304717527828,291.3854968865551,2.4644679318578304,2.496866723109908e-07,4.916238694756805e-15,2.4595082271934376e-07,7.887207814576279e-22,1.876865759408033e-16,3.735844487720936e-09,3.78846948764556e-24,3.32190839211974e-21,1.864002059953058e-15,2.307610538137072e-11,5.769259123069917e-16,5.5403558565652705e-14,1.903762047078808e-13,2.445498067012649e-22,1.8231532675618802e-13,8.623649270403238e-17,-0.1456948480718907,-10.412537343943775,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,7.196856730011514e-05,0.0630957344480193,0.0001,1e-06,4e-05,11.0,9.601506483561923,1.5652150422109585e-07,1.1174807317458329e-07,0.0081999999999999,58.34485762288049,170.81268407934695,2.2325201170622115,1.5652150422109585e-07,4.00341288527452e-15,1.525281505809387e-07,4.7779793473216925e-22,2.0065686994691076e-16,3.993349436086925e-09,3.955774971741675e-24,1.9974723148008136e-20,1.1208276953340564e-14,1.3875134961768666e-10,3.388561013341496e-15,3.178844589268332e-13,1.0669978883906804e-12,1.4701049820762077e-21,1.0215761735155374e-11,4.83079077031669e-14,1.4123170932585791,-9.643624967580422,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,7.196856730011514e-05,1.0,0.001,0.0001778279410038,0.0071131176401556,11.0,9.60834718947715,2.677881796201164e-07,4.813961630529336e-10,1.4581891162319167,99.82055367265144,381.4827688951536,2.581474926189309,2.677881796201164e-07,4.837527974508351e-15,2.64423476172383e-07,1.4584908305286558e-22,1.6903496712623635e-16,3.3646984411702644e-09,5.868807163569645e-25,9.460562933837208e-23,5.143913445718572e-17,5.033980553315857e-13,2.3054827646920488e-18,4.667930321727852e-17,2.7588498042652195e-17,8.074434989071753e-23,1.227937857184208e-15,2.2022464983347964e-17,-1.0906709505886951,-12.722479328107006,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,0.0001930697728883,1.0,0.01,0.001,0.04,11.0,9.608378394271783,2.6818426356928456e-07,8.531221281201548e-11,8.2,99.96819767681514,383.3612670242208,2.58360823173609,2.6818426356928456e-07,4.833131744252695e-15,2.6483083375336585e-07,3.3469723368524893e-22,1.6846847405078567e-16,3.3534248143181792e-09,1.3402078232580318e-24,1.6767129928441814e-23,9.115342538607205e-18,8.886162305042481e-14,9.32758658507398e-19,4.343360524416064e-17,5.881789191138834e-17,1.4283380071034242e-23,2.6069432118272803e-14,4.638533218869629e-15,-2.5939390701146507,-13.11385769522769,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,0.0005179474679231,0.0039810717055349,1e-05,0.001,0.04,11.0,9.60107176463474,2.68167879402938e-07,1.0169663843444174e-10,8.2,99.96209032525653,321.57798360532496,2.5072863077193794,2.68167879402938e-07,4.832836321447447e-15,2.6481465467225225e-07,1.30635050699535e-20,1.684581710457669e-16,3.3532197293781483e-09,5.230939726584845e-23,1.6766104486836678e-23,9.426700112256949e-18,1.185071572204224e-13,4.539491817630727e-17,6.617098122171597e-14,3.497721912634245e-12,9.108741129682463e-26,3.776599481036096e-12,2.0411454186653003e-15,-7.015953024260419,-11.522450128485772,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,0.0005179474679231,1.0,1e-05,0.0001778279410038,0.0071131176401556,11.0,9.608344371303309,2.677881438675737e-07,4.814319176819847e-10,1.4581891162319167,99.82054034555608,381.4543862872638,2.581442613147768,2.677881438675737e-07,4.837527326769345e-15,2.6442344087170804e-07,1.0700942369969219e-21,1.6903494442536902e-16,3.364697989302244e-09,4.30594185943936e-24,9.460561663320516e-23,5.1439795139193074e-17,5.035837288946754e-13,1.692112146916122e-17,2.5128181860014522e-15,1.0896402555610696e-14,8.076159294225811e-23,4.809440031580376e-15,8.556497699250792e-19,-1.0909130491786527,-11.856961006360368,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,0.0037275937203149,0.0039810717055349,1e-05,5.623413251903491e-06,0.0002249365300761,11.0,9.60108335333095,1.3062847988411037e-07,1.376410996381439e-07,0.0461119886656086,48.69299013102959,20.581446146792565,1.313475887020513,1.3062847988411037e-07,2.4628986462684123e-15,1.2883855824007382e-07,4.163885595419736e-20,8.992290068468642e-17,1.7899190911731715e-09,1.829305889349291e-22,1.5915387906747758e-21,8.94790930903124e-16,1.1233700520560316e-11,2.8194674370953323e-14,2.696019895934245e-10,9.336326375645512e-08,8.386006828662875e-24,3.504642581303376e-08,6.576705033116157e-12,-3.108346057205594,-8.728729839485329,-999.999,UO2(CO3)3-4,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,0.0037275937203149,0.0630957344480193,0.01,1e-06,4e-05,11.0,9.601546412620324,1.2751125138941712e-08,2.5551845463555625e-07,0.0081999999999999,4.753101399486907,6.085725835593579,0.784312383321058,1.2751125138941712e-08,2.354538907906645e-16,1.25836311908384e-08,7.146779956568488e-22,8.414573729987654e-18,1.6749370423412988e-10,3.008173748051054e-24,8.374825479769786e-22,4.698443325773289e-16,5.793233969515371e-12,2.5660732194532568e-15,4.3811147133961545e-12,2.6661774703746645e-10,6.027029104252591e-23,1.864269861522008e-07,6.413828632972484e-08,-1.3628866458544948,-9.762719804796276,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,0.01,0.0158489319246111,0.0,0.0001778279410038,0.0071131176401556,11.0,9.601191398264378,2.286354790947846e-07,3.963410053921056e-08,1.4581891162319167,85.22601761149163,3.956040827079046,0.5972607649483086,2.286354790947846e-07,4.12848888138132e-15,2.2576519292608547e-07,1.4751717574738272e-19,1.4419655934890792e-16,2.8702818958656164e-09,5.930757338539209e-22,8.070403648770062e-23,4.535064963167325e-17,5.661987318355277e-13,2.875927835061903e-15,5.588129517144061e-11,3.9124794230754514e-08,1.581207318675626e-24,0.0,0.0,-4.57928117890804,-9.717919139903085,-999.999,UO2(CO3)3-4,(Hfo_sO)2UO2
11.0,9.8,2.682695795279728e-07,0.01,0.2511886431509579,0.0,5.623413251903491e-06,0.0002249365300761,11.0,9.60290627295798,2.11489931658367e-07,5.677964720790874e-08,0.0461119886656086,78.83485411595643,80.77615092654665,1.9072831547118088,2.11489931658367e-07,4.1058753879290504e-15,2.0841482794760118e-07,4.295083256554717e-20,1.544902357592467e-16,3.0750994503570683e-09,2.00402040008902e-22,2.73434254734196e-21,1.5244438288161033e-15,1.7933041099537836e-11,2.9186357904461995e-14,1.8833839508816975e-10,4.1589321746303044e-08,6.868259246993798e-22,0.0,0.0,0.7481668990330022,-8.689104107209191,-999.999,UO2(CO3)3-4,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,1e-05,0.0039810717055349,1e-05,1e-06,4e-05,11.0,9.60106994729524,3.666639940214005e-07,1.0228314734437137e-06,0.0081999999999999,26.38828233025823,43.71699774897734,1.640650329265256,3.666639940214005e-07,1.777442001814437e-14,3.304467585875197e-07,3.2003666805022923e-22,1.822771446436469e-15,3.621721583668905e-08,1.1092087973594663e-23,1.817437118666072e-19,1.021858004561988e-13,1.2848888400596196e-09,9.662766522710403e-15,2.764750096440707e-13,2.869155761523525e-13,9.935462489791204e-22,4.63183161493347e-13,3.7436500741524633e-16,1.0632029395925642,-9.194442362220087,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,1e-05,0.0158489319246111,0.01,3.1622776601683795e-05,0.0012649110640673,11.0,9.60119466475264,1.3713476538974565e-06,1.814773830195488e-08,0.2593067681338071,98.6939259213743,291.41453372457613,2.46451120755403,1.3713476538974565e-06,2.6943063138206497e-14,1.3509191234326971e-06,1.6084250763268306e-22,1.026314714959117e-15,2.0428502495381377e-08,7.691446399249104e-25,3.2302387631799937e-21,1.815165995480625e-15,2.264543888884742e-11,2.0959879553799438e-17,7.426387323422593e-17,9.474342531463709e-18,6.269851488957136e-23,1.0702189213557572e-14,6.008676743874081e-15,-1.3282133272594905,-11.85499388973712,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,1e-05,0.2511886431509579,0.001,0.001,0.04,11.0,9.602889568164542,1.3890167267892082e-06,4.786640831166703e-10,8.2,99.96554378291498,353.88551121662823,2.548862782113418,1.3890167267892082e-06,2.508658655760927e-14,1.371571989793368e-06,2.6098236817438563e-22,8.763834233142719e-16,1.7444711032869827e-08,1.049678592434028e-24,8.72237138206587e-23,4.863248819136199e-17,5.732281579132988e-13,8.61263899985501e-19,5.121765550112548e-18,1.0442686852887948e-18,2.1972364047413802e-23,6.856894023871798e-17,2.130844360040728e-18,-2.2256338085012644,-13.219972865582566,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,1e-05,1.0,0.0,5.623413251903491e-06,0.0002249365300761,11.0,9.608343660865524,1.1985501028745688e-06,1.909453022305454e-07,0.0461119886656086,86.25793374128851,136.1235802356673,2.1339333631107125,1.1985501028745688e-06,3.582751714660684e-14,1.1563797135815445e-06,9.03500905404167e-23,2.1193373198412496e-15,4.2170351346169993e-08,1.0419223337243347e-24,3.752346999309649e-20,2.0402656766767194e-14,1.9975350812190728e-10,1.295851041911272e-16,3.7150036846234133e-16,3.110193266001174e-17,3.203253400917741e-20,0.0,0.0,4.106172693093328,-10.972868879047954,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,2.6826957952797277e-05,0.0630957344480193,1e-05,0.001,0.04,11.0,9.601506038413198,1.389007470463315e-06,4.879203494451919e-10,8.2,99.96487761840196,347.1696868703327,2.5405417977266014,1.389007470463315e-06,2.5086418933805345e-14,1.3715628503494295e-06,1.6397264428048507e-21,8.763775514287383e-16,1.7444594151086883e-08,6.595026681016647e-24,8.722312941340167e-23,4.894300602163809e-17,6.059169099769297e-13,5.64742938377212e-18,2.0218225592613996e-16,2.589993802603405e-16,6.421774288639477e-24,2.510078099261587e-16,1.2015426799252912e-19,-3.3069798390738256,-12.421812648806831,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,2.6826957952797277e-05,0.0630957344480193,0.0001,1e-06,4e-05,11.0,9.601506366747408,3.672320932836177e-07,1.0222633742278176e-06,0.0081999999999999,26.429167620244257,43.80906403282028,1.641563974709251,3.672320932836177e-07,1.7833186831034904e-14,3.308164388865096e-07,3.8622620510116775e-22,1.8327758604819058e-15,3.641563473114511e-08,1.344443447395781e-23,1.8274304175286502e-19,1.0254138242290684e-13,1.269414623457441e-09,1.1554243458117464e-14,4.039709714382501e-13,5.05364595689586e-13,1.3450659939240527e-20,4.895144140562566e-12,2.3419205943313305e-14,3.335256962563406,-9.110904495931276,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,7.196856730011514e-05,0.001,0.01,0.0001778279410038,0.0071131176401556,11.0,9.601085113096394,1.3866689487924485e-06,2.826442244224346e-09,1.4581891162319167,99.79657756414944,336.44867537837,2.526918822794699,1.3866689487924485e-06,2.5357753434821613e-14,1.3688092181437308e-06,1.1033148093276616e-21,8.972354883280704e-16,1.7859704393727682e-08,4.552299140385344e-24,5.02167572541782e-22,2.823251000428438e-16,3.5360613315990948e-12,2.213475215061362e-17,5.291291861018498e-16,4.57002150409361e-16,6.397441023400307e-25,5.781863799114515e-13,3.6482697539908753e-13,-5.3138867178497975,-11.832794808970789,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,7.196856730011514e-05,0.0158489319246111,0.0001,3.1622776601683795e-05,0.0012649110640673,11.0,9.601158241937128,1.3713286103731107e-06,1.816678177051564e-08,0.2593067681338071,98.6925553862108,291.1050136500648,2.4640496852801257,1.3713286103731107e-06,2.6942655169278274e-14,1.3509004156414845e-06,6.816514981846645e-21,1.0262978474204593e-15,2.0428166762666324e-08,3.259631100263288e-23,3.230185672373958e-21,1.815440646446664e-15,2.2754499826246074e-11,8.922718982266766e-16,1.3338457305370278e-13,7.21181639081142e-13,6.617519067962461e-23,9.212230457158993e-12,5.875104517966626e-14,-1.287695381762795,-10.227833455262012,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,7.196856730011514e-05,0.0630957344480193,1e-05,0.001,0.04,11.0,9.601506162090017,1.389007460771076e-06,4.8793004398614e-10,8.2,99.96487692086544,347.162786633778,2.540533165738976,1.389007460771076e-06,2.508641875828725e-14,1.3715628407795748e-06,4.398351477162724e-21,8.763775452803101e-16,1.7444594028700445e-08,1.769029551883356e-23,8.722312880132297e-23,4.894297780256817e-17,6.059076722502232e-13,1.514827625733268e-17,1.4547223228297753e-15,4.998668359502521e-15,6.4212386097667176e-24,4.787004024482756e-15,2.2642824245155397e-18,-3.3072075833659653,-11.99329411776717,-999.999,UO2(OH)2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,0.0005179474679231,0.001,0.01,5.623413251903491e-06,0.0002249365300761,11.0,9.601085342647286,1.1655579541792365e-06,2.2393746336081575e-07,0.0461119886656086,83.88353606753306,112.87383104462909,2.052593265660468,1.1655579541792365e-06,3.4255699508802885e-14,1.1259633522213186e-06,6.723122297873107e-21,1.989841573269884e-15,3.959456571236983e-08,7.476224599214016e-23,3.52299035060182e-20,1.980668617662928e-14,2.4811075938610544e-10,1.1505132384736632e-14,2.0370653696554856e-12,1.3033219869701487e-11,4.494485292827224e-23,1.595524965507198e-08,9.742914623397623e-09,-1.620650853768204,-9.117041790279334,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
11.0,9.8,1.389495494373136e-06,0.0005179474679231,0.2511886431509579,0.0,0.0001778279410038,0.0071131176401556,11.0,9.602886978841646,1.3867382176914625e-06,2.7571733914966323e-09,1.4581891162319167,99.80156274756992,344.9185515162078,2.5377165536148456,1.3867382176914625e-06,2.5359039430859432e-14,1.3688775673671883e-06,1.4591603981256262e-20,8.97281691135517e-16,1.7860624067938233e-08,6.020534609479224e-23,5.021934315871142e-22,2.8000650613091886e-16,3.3015296951555778e-12,2.778813797990176e-16,9.254391833628734e-14,1.057027561595984e-12,1.2660376192364673e-22,0.0,0.0,-0.7055937383659767,-10.711390544105484,-999.999,UO2(OH)2,(Hfo_sO)2UO2
